game_id,gamer_id,kills,deaths,assists,kd,damage,score,score_per_min,wall_bangs,headshots,reviver,team_placement,time_played,total_xp,score_xp,match_xp,challenge_xp,medal_xp,bonus_xp,misc_xp,team_wiped,gulag_kills,gulag_deaths,distance_traveled,percent_time_moving,team_survival,executions,nearmisses,kiosk_buy,damage_taken,mission_pickup_tablet,last_stand_kill,longest_streak,cache_open
16076048920570322838,gs25#11901,1,2,0,0.50,481,"1,050",178.47,0,1,,47,05m 53s,"3,423","1,550","1,603",0,10,0,0,,1,0,"242,192",78.5%,03m 46s,0,0,,390,2,,1,6
2662865406489271998,gs25#11901,3,3,1,1.00,"1,731","1,400",120.52,0,2,,22,11m 37s,"11,351","3,140","6,911",0,50,0,0,,0,2,"364,013",79.7%,10m 20s,0,0,,627,2,3,3,2
184202694285440376,gs25#11901,6,3,3,2.00,"3,504","5,525",205.39,0,2,,3,26m 54s,"24,931","8,110","12,844",0,315,0,0,2,1,1,"485,589",88.0%,25m 46s,0,0,1,"1,116",3,4,6,8
14353499855015008718,gs25#11901,1,2,1,0.50,714,"1,475",184.76,0,0,,33,07m 59s,"5,775","1,500","3,905",0,10,0,0,,1,0,"268,204",95.3%,06m 47s,0,0,,581,1,,1,10
13417250515865669045,gs25#11901,2,3,0,0.67,"1,246","2,025",195.02,0,1,,35,10m 23s,"8,693","3,225","4,883",0,30,0,0,,1,1,"313,698",82.9%,09m 06s,0,0,1,660,2,1,2,3
13426168631278262426,gs25#11901,3,2,0,1.50,887,925,123.06,0,0,,34,07m 31s,"5,597","1,425","3,627",0,10,0,0,,1,0,"287,573",98.6%,06m 13s,0,0,,371,2,1,1,1
16163492498473796891,gs25#11901,9,2,0,4.50,"3,228","6,725",259.15,0,2,2,4,25m 57s,"23,829","7,985","12,189",0,335,0,0,3,1,0,"589,767",95.1%,24m 38s,0,0,3,496,4,5,7,7
11953989740954279467,gs25#11901,7,2,1,3.50,"2,704","7,675",321.58,0,0,2,8,23m 52s,"22,166","8,420","11,110",0,295,0,0,1,0,1,"431,161",87.2%,22m 27s,0,0,5,403,3,4,5,4
15523428824912408014,gs25#11901,6,3,2,2.00,"2,340","6,225",302.92,0,1,2,14,20m 33s,"19,392","7,765","9,228",0,85,0,0,,1,1,"304,020",87.2%,19m 15s,0,0,3,867,3,4,4,10
14277152533142654519,gs25#11901,3,1,0,3.00,"1,311","4,925",408.15,0,1,,27,12m 04s,"11,326","5,425","4,922",0,20,0,0,,0,1,"343,702",98.9%,10m 33s,0,0,3,333,2,3,3,10
17617647452243470606,gs25#11901,2,2,4,1.00,939,"2,225",116.59,0,0,,12,19m 05s,"12,847","3,145","9,277",0,0,0,0,,1,0,"320,174",77.0%,17m 51s,0,0,2,743,3,,1,2
17405525693127673412,gs25#11901,6,3,6,2.00,"4,046","6,075",212.17,0,1,,1,28m 38s,"24,094","6,375","13,469",0,320,0,0,4,1,2,"542,530",90.2%,27m 47s,0,0,,952,3,1,5,9
