game_id,gamer_id,kills,deaths,assists,kd,damage,score,score_per_min,wall_bangs,headshots,reviver,team_placement,time_played,total_xp,score_xp,match_xp,challenge_xp,medal_xp,bonus_xp,misc_xp,team_wiped,gulag_kills,gulag_deaths,distance_traveled,percent_time_moving,team_survival,executions,nearmisses,kiosk_buy,damage_taken,mission_pickup_tablet,last_stand_kill,longest_streak,cache_open
4223078244781390265,gs25#11901,8,3,4,2.67,"3,547","8,725",301.73,0,3,1,1,28m 55s,"28,142","12,815","13,558",0,320,0,0,1,1,2,"388,279",78.3%,27m 22s,0,0,2,"1,013",5,6,5,12
17718494056479241550,gs25#11901,0,3,0,0.00,350,400,44.20,0,0,,30,09m 03s,"4,924","1,400","3,524",0,0,0,0,,0,2,"275,959",46.2%,07m 48s,0,0,,586,2,,0,2
3901270746947754775,gs25#11901,2,2,1,1.00,585,"2,100",235.07,0,1,,29,08m 56s,"6,967","3,300","3,657",0,10,0,0,,1,0,"317,332",94.3%,07m 34s,0,0,1,926,3,1,1,3
14610447734651179791,gs25#11901,3,2,3,1.50,"1,434","6,000",311.69,0,2,,17,19m 15s,"14,753","6,300","8,348",0,30,0,0,1,1,0,"412,600",77.6%,17m 55s,0,0,3,693,2,1,2,7
17662941684753188415,gs25#11901,7,3,1,2.33,"2,590","6,675",258.72,0,1,1,4,25m 48s,"20,078","7,695","12,316",0,35,0,0,,1,1,"413,108",94.3%,24m 22s,0,0,3,665,5,3,2,4
1641179966283275967,gs25#11901,0,2,0,0.00,137,400,65.93,0,0,,27,06m 04s,"4,135",900,"3,235",0,0,0,0,,0,1,"228,336",43.0%,04m 57s,0,0,,200,1,,0,3
620456720349317774,gs25#11901,1,2,0,0.50,370,825,173.08,0,0,,39,04m 46s,"1,837",825,"1,002",0,10,0,0,,1,0,"203,063",80.9%,03m 29s,0,0,,200,1,1,1,2
5180405638005609626,gs25#11901,2,4,0,0.50,"1,032","3,425",191.52,0,1,,19,17m 53s,"13,251","5,525","7,649",0,20,0,0,,0,3,"364,169",64.9%,16m 33s,0,0,2,851,3,3,2,4
17222959032403174043,gs25#11901,10,2,3,5.00,"4,000","6,775",271.72,0,0,3,3,24m 56s,"22,691","8,940","12,674",0,360,0,0,3,1,0,"447,168",96.3%,23m 29s,0,0,3,739,2,4,6,2
10109219542639529661,gs25#11901,5,2,2,2.50,"2,482","5,525",290.28,0,0,,13,19m 02s,"17,015","7,265","8,851",0,285,0,0,,1,0,"446,522",96.9%,17m 38s,0,0,3,973,3,4,5,7
13081893180769603233,gs25#11901,0,0,0,0.00,0,100,21.90,0,0,,11,04m 34s,"2,400",100,"2,300",0,0,0,0,,0,0,"248,053",76.1%,20m 18s,0,0,,0,1,,0,
12087654651502172632,gs25#11901,6,3,2,2.00,"2,119","7,650",312.88,0,0,,6,24m 27s,"22,134","9,915","11,948",0,35,0,0,3,0,2,"424,537",91.6%,23m 11s,0,0,5,731,5,2,4,8
13453431843601853352,gs25#11901,5,2,0,2.50,"2,105","4,175",309.26,0,1,2,15,13m 30s,"12,854","4,175","8,242",0,320,0,0,1,1,0,"355,887",99.0%,12m 18s,0,0,1,562,1,5,6,8
8927636214016453973,gs25#11901,1,2,2,0.50,224,"3,200",372.82,0,0,,32,08m 35s,"8,307","3,975","4,322",0,10,0,0,,1,0,"280,705",98.6%,07m 19s,0,0,1,495,2,,1,6
3497730070697968140,gs25#11901,7,0,2,7.00,"2,632","5,600",372.51,0,4,1,18,15m 02s,"14,177","6,100","7,727",0,350,0,0,2,0,0,"367,961",95.8%,16m 05s,0,0,2,393,1,6,7,9
2059227658988340604,gs25#11901,5,2,2,2.50,"2,143","4,975",233.20,0,3,,11,21m 20s,"18,383","7,415","10,553",0,40,0,0,1,1,0,"507,247",96.3%,20m 19s,0,0,2,734,4,3,3,7
10212128878315898499,gs25#11901,5,4,1,1.25,"1,724","6,425",233.49,0,1,1,2,27m 31s,"22,873","9,570","12,879",0,10,0,0,1,1,2,"406,179",76.6%,25m 18s,0,0,4,"1,205",4,3,2,9
16989541541350840783,gs25#11901,2,3,2,0.67,"1,006","1,650",114.98,0,0,,21,14m 21s,"10,474","3,070","7,404",0,0,0,0,1,1,1,"388,626",86.6%,13m 04s,0,0,,898,1,,2,7
5092704976410121218,gs25#11901,3,4,3,0.75,"1,710","3,325",133.00,0,0,2,3,25m 00s,"19,319","6,700","12,519",0,20,0,0,,1,2,"437,530",71.7%,23m 46s,0,0,1,"1,195",5,2,2,6
13873556314621812488,gs25#11901,4,0,0,4.00,"1,146","1,525",210.83,0,0,,30,07m 14s,"4,823","1,675","3,118",0,30,0,0,,0,0,"297,663",96.5%,08m 36s,0,0,,151,,3,4,3
