game_id,gamer_id,kills,deaths,assists,kd,damage,score,score_per_min,wall_bangs,headshots,reviver,team_placement,time_played,total_xp,score_xp,match_xp,challenge_xp,medal_xp,bonus_xp,misc_xp,team_wiped,gulag_kills,gulag_deaths,distance_traveled,percent_time_moving,team_survival,executions,nearmisses,kiosk_buy,damage_taken,mission_pickup_tablet,last_stand_kill,longest_streak,cache_open
12738010084500329887,gs25#11901,5,4,3,1.25,"1,959","3,800",162.28,0,0,,6,23m 25s,"16,154","4,100","11,693",0,40,0,0,1,1,2,"535,785",87.5%,21m 43s,0,0,1,"1,121",2,3,3,7
7314646276288291020,gs25#11901,7,2,0,3.50,"2,074","2,900",220.53,0,2,,20,13m 09s,"10,457","3,550","6,558",0,290,0,0,,1,0,"311,117",93.4%,11m 53s,0,0,1,580,1,4,6,5
13762401846356229730,gs25#11901,6,2,1,3.00,"2,229","8,825",474.46,0,2,1,10,18m 36s,"20,040","9,650","9,907",0,360,0,0,2,0,1,"388,973",92.8%,17m 19s,0,0,6,649,2,5,7,8
7573066476077844879,gs25#11901,7,2,5,3.50,"4,348","7,000",248.82,0,3,,1,28m 08s,"24,172","8,960","13,076",0,80,0,0,3,0,2,"497,010",91.6%,26m 55s,0,0,2,"1,036",3,6,4,8
11269262590786748193,gs25#11901,3,3,1,1.00,"2,068","2,450",123.95,0,0,,11,19m 46s,"13,587","3,595","9,784",0,40,0,0,,1,1,"287,498",69.7%,18m 24s,0,0,1,"1,096",4,1,2,1
2452511754432298028,gs25#11901,6,3,4,2.00,"3,421","10,875",389.78,0,1,,1,27m 54s,"31,780","18,025","12,778",0,300,0,0,2,0,2,"444,116",89.4%,26m 27s,0,0,8,947,5,4,5,6
166789920170152961,gs25#11901,1,2,1,0.50,"1,014",975,91.98,0,0,,7,10m 36s,"5,618","1,525","3,973",0,60,0,0,,0,0,"107,023",92.3%,08m 56s,0,0,,364,,2,2,3
12908584275300178648,gs25#11901,2,7,5,0.29,"1,460","2,100",177.46,0,0,,5,11m 50s,"6,446","2,100","4,230",0,10,0,0,,0,0,"127,533",74.8%,10m 39s,0,0,1,"1,524",1,1,1,2
17948462844728439216,gs25#11901,1,1,0,1.00,207,150,40.72,0,0,,13,03m 41s,"2,230","1,150","1,080",0,0,0,0,,0,0,"68,384",87.1%,02m 09s,0,0,,248,1,,0,
6371716728980100184,gs25#11901,2,5,3,0.40,"1,952","6,850",267.23,0,0,,4,25m 38s,"22,290","9,410","12,484",0,60,0,0,1,0,4,"389,350",75.0%,24m 17s,0,0,4,"1,447",4,,1,4
1994483019911682945,gs25#11901,2,2,1,1.00,612,"1,850",226.07,0,1,,28,08m 11s,"6,064","2,350","3,689",0,25,0,0,,1,0,"262,906",92.5%,06m 53s,0,0,1,486,1,1,2,2
17186776500400332224,gs25#11901,7,2,3,3.50,"2,276","2,850",154.89,0,1,,16,18m 24s,"12,475","3,770","8,350",0,290,0,0,1,0,1,"422,775",75.6%,17m 07s,0,0,,318,3,5,6,1
3376491939744792884,gs25#11901,1,2,2,0.50,904,"3,725",295.63,0,0,,22,12m 36s,"11,027","4,725","6,213",0,35,0,0,,1,0,"374,162",87.0%,11m 13s,0,0,2,557,2,1,1,4
4559040209714290565,gs25#11901,2,0,0,2.00,"1,133","3,425",262.79,0,1,,30,13m 02s,"10,558","4,645","5,824",0,30,0,0,2,0,0,"317,046",94.6%,11m 53s,0,0,2,120,1,1,2,4
6660689358942084980,gs25#11901,2,2,1,1.00,852,600,104.05,0,0,,40,05m 46s,"2,949",600,"2,349",0,0,0,0,,0,1,"288,236",63.4%,04m 28s,0,0,,235,,1,1,2
10608319818845517924,gs25#11901,1,2,0,0.50,839,"4,800",357.32,0,0,,19,13m 26s,"13,433","5,875","7,486",0,20,0,0,,1,0,"403,083",96.4%,12m 10s,0,0,3,681,1,1,1,4
2685703178302667620,gs25#11901,2,2,1,1.00,867,"3,750",371.29,0,2,,32,10m 06s,"8,953","4,350","4,543",0,60,0,0,1,1,0,"253,386",81.3%,08m 54s,0,0,2,342,2,1,3,6
6969173022209160501,gs25#11901,1,2,0,0.50,267,650,74.00,0,0,,30,08m 47s,"4,442","1,150","3,282",0,10,0,0,,1,0,"367,815",98.5%,07m 34s,0,0,,368,1,,1,3
10251437350741294273,gs25#11901,2,2,0,1.00,"1,104","1,325",155.88,0,1,,27,08m 30s,"5,994","1,825","4,124",0,45,0,0,,0,1,"218,677",58.5%,07m 08s,0,0,,298,2,3,3,2
15421420414925206938,gs25#11901,4,2,0,2.00,"1,202","7,625",440.33,0,1,1,15,17m 19s,"16,685","8,370","8,101",0,30,0,0,,1,0,"379,567",77.9%,16m 03s,0,0,5,648,2,2,4,5
