game_id,gamer_id,kills,deaths,assists,kd,damage,score,score_per_min,wall_bangs,headshots,reviver,team_placement,time_played,total_xp,score_xp,match_xp,challenge_xp,medal_xp,bonus_xp,misc_xp,team_wiped,gulag_kills,gulag_deaths,distance_traveled,percent_time_moving,team_survival,executions,nearmisses,kiosk_buy,damage_taken,mission_pickup_tablet,last_stand_kill,longest_streak,cache_open
13879736317583612718,zeroserker#1337,2,2,4,1.00,"1,305","6,225",399.89,0,0,1,14,15m 34s,"15,373","7,225","8,098",0,0,0,0,,1,0,"525,764",96.2%,14m 26s,0,0,3,"1,138",3,3,3,7
17936720697837612700,zeroserker#1337,3,2,1,1.50,874,"2,350",176.47,0,0,,16,13m 19s,"10,696","3,550","7,136",0,10,0,0,,1,0,"324,871",72.4%,11m 56s,0,0,2,893,2,1,2,2
18409220596838858383,zeroserker#1337,1,2,1,0.50,523,"2,975",284.24,0,0,,24,10m 28s,"8,667","3,500","5,157",0,10,0,0,,1,0,"314,447",85.3%,09m 07s,0,0,1,511,1,,0,6
14884971557010714661,zeroserker#1337,4,2,0,2.00,"2,171","6,000",215.31,0,1,1,1,27m 52s,"22,475","8,440","13,160",0,270,0,0,1,0,2,"475,127",90.6%,26m 30s,0,0,4,591,5,4,5,3
17598370770509513912,zeroserker#1337,1,2,0,0.50,604,"1,025",130.57,0,0,,32,07m 51s,"4,427","1,525","2,892",0,10,0,0,,1,0,"271,813",74.5%,06m 43s,0,0,,368,1,1,1,4
8080349017543406698,zeroserker#1337,3,3,0,1.00,726,"2,125",177.08,0,1,,25,12m 00s,"7,807","2,625","5,172",0,10,0,0,,0,2,"269,506",78.5%,10m 48s,0,0,2,692,1,1,1,3
16355085095961927714,zeroserker#1337,2,3,1,0.67,569,"7,525",330.53,0,0,1,6,22m 46s,"21,600","10,165","11,403",0,10,0,0,1,1,1,"425,407",70.6%,21m 17s,0,0,5,"1,053",5,1,2,4
5255207794834729797,zeroserker#1337,2,2,0,1.00,488,950,147.67,0,0,,41,06m 26s,"3,845","1,150","2,675",0,20,0,0,1,1,0,"261,408",88.1%,05m 15s,0,0,,486,1,,2,1
16082110357505368606,zeroserker#1337,0,2,0,0.00,237,400,77.67,0,0,,45,05m 09s,"2,446",650,"1,776",0,20,0,0,,0,1,"288,490",97.4%,03m 53s,0,0,,412,,,0,4
17481702605293288996,zeroserker#1337,2,2,0,1.00,"1,120","1,975",323.77,0,0,1,42,06m 06s,"4,868","1,975","2,893",0,0,0,0,,0,1,"297,552",91.4%,04m 56s,0,0,1,670,1,3,3,
15516070616639359873,zeroserker#1337,0,0,0,0.00,0,0,0.00,0,0,,,01m 15s,230,200,0,0,30,0,0,,,,0,0.0%,,0,0,,0,,,0,
12102350643965864420,zeroserker#1337,3,2,0,1.50,719,"3,500",271.67,0,0,1,25,12m 53s,"11,396","4,520","6,781",0,30,0,0,,1,0,"312,041",95.8%,11m 38s,0,0,2,354,1,2,3,7
16593104028469417369,zeroserker#1337,1,1,0,1.00,244,425,160.38,0,0,,50,02m 39s,902,525,342,0,35,0,0,,0,0,"258,305",95.2%,01m 28s,0,0,,100,,1,1,1
293424538374166651,zeroserker#1337,1,2,0,0.50,666,"1,050",118.42,0,0,,38,08m 52s,"5,111","1,150","3,951",0,10,0,0,,1,0,"321,906",90.3%,07m 36s,0,0,,498,2,,1,6
16391081747289429192,zeroserker#1337,3,2,0,1.50,705,"1,400",112.60,0,0,,32,12m 26s,"7,416","1,900","5,516",0,0,0,0,,1,0,"282,916",52.6%,11m 11s,0,0,,532,3,2,3,2
15882335971872460315,zeroserker#1337,4,3,0,1.33,"1,600","4,350",246.69,0,1,1,17,17m 38s,"13,433","4,350","8,907",0,50,0,0,1,0,2,"399,793",81.3%,16m 23s,0,0,2,909,1,4,2,8
8512796566203311929,zeroserker#1337,4,4,3,1.00,"1,905","7,425",332.21,0,1,1,5,22m 21s,"25,903","14,245","11,448",0,30,0,0,3,0,3,"390,744",81.8%,21m 03s,0,0,4,"1,206",5,2,4,10
15237877672722414880,zeroserker#1337,4,2,1,2.00,"1,224","3,300",190.02,0,0,,,17m 22s,"32,676","22,793","9,593",0,290,0,0,3,,,"367,895",97.6%,,0,0,3,216,6,1,2,5
531105364054468390,zeroserker#1337,0,0,0,0.00,0,"1,500",89.29,0,0,,,16m 48s,"23,564","14,075","9,239",0,250,0,0,,,,"535,232",98.5%,,0,0,2,105,6,,0,6
10659591737534090491,zeroserker#1337,0,2,0,0.00,300,"1,625",116.49,0,0,,,13m 57s,"22,763","15,066","7,447",0,250,0,0,,,,"549,709",99.2%,,0,0,2,242,8,,0,5
