game_id,gamer_id,kills,deaths,assists,kd,damage,score,score_per_min,wall_bangs,headshots,reviver,team_placement,time_played,total_xp,score_xp,match_xp,challenge_xp,medal_xp,bonus_xp,misc_xp,team_wiped,gulag_kills,gulag_deaths,distance_traveled,percent_time_moving,team_survival,executions,nearmisses,kiosk_buy,damage_taken,mission_pickup_tablet,last_stand_kill,longest_streak,cache_open
4223078244781390265,yummkpop#1347,7,2,1,3.50,"2,821","7,950",274.93,0,2,,1,28m 55s,"26,152","12,040","13,558",0,315,0,0,,1,0,"471,377",84.4%,27m 22s,0,0,5,756,5,5,6,11
17718494056479241550,yummkpop#1347,3,3,0,1.00,883,"2,000",220.18,0,1,,30,09m 05s,"6,554","3,000","3,524",0,30,0,0,,1,1,"279,058",58.1%,07m 48s,0,0,1,569,2,2,2,
3901270746947754775,yummkpop#1347,4,2,3,2.00,"1,516","5,025",562.50,0,1,2,29,08m 56s,"10,012","6,325","3,657",0,30,0,0,,1,0,"327,402",96.5%,07m 34s,0,0,2,370,3,4,2,2
14610447734651179791,yummkpop#1347,6,2,0,3.00,"1,981","3,775",195.93,0,1,,17,19m 16s,"12,960","4,075","8,348",0,55,0,0,1,0,1,"461,498",89.3%,17m 55s,0,0,,472,2,5,4,11
17662941684753188415,yummkpop#1347,7,3,1,2.33,"2,992","7,725",299.23,0,4,,4,25m 49s,"23,418","9,045","12,316",0,400,0,0,,1,1,"405,456",94.7%,24m 22s,0,0,3,680,5,10,6,6
1641179966283275967,yummkpop#1347,2,2,1,1.00,566,700,115.07,0,0,,27,06m 05s,"4,444","1,200","3,234",0,10,0,0,,1,0,"226,918",55.2%,04m 57s,0,0,,380,1,1,1,
620456720349317774,yummkpop#1347,3,1,0,3.00,607,825,173.08,0,1,,39,04m 46s,"2,237","1,175","1,002",0,60,0,0,,1,0,"258,182",83.3%,03m 29s,0,0,,218,1,1,1,1
5180405638005609626,yummkpop#1347,9,2,0,4.50,"3,164","7,775",436.39,0,0,,19,17m 49s,"18,450","9,875","7,649",0,280,0,0,,1,0,"426,254",95.8%,16m 33s,0,0,4,456,3,8,7,7
17222959032403174043,yummkpop#1347,11,2,3,5.50,"2,816","11,550",463.24,0,1,2,3,24m 56s,"27,407","13,315","12,674",0,310,0,0,3,1,0,"515,342",95.6%,23m 29s,0,0,6,837,2,7,8,5
10109219542639529661,yummkpop#1347,4,2,4,2.00,"1,823","8,100",425.94,0,1,3,13,19m 01s,"18,873","9,840","8,851",0,30,0,0,,1,0,"434,119",91.2%,17m 38s,0,0,4,428,3,5,4,9
13081893180769603233,yummkpop#1347,10,0,1,10.00,"3,116","13,725",638.37,0,0,,11,21m 30s,"29,299","16,850","10,041",0,805,0,0,1,0,0,"420,867",97.5%,20m 18s,0,0,7,343,3,8,10,18
12087654651502172632,yummkpop#1347,7,1,2,7.00,"3,091","11,650",476.81,0,1,1,6,24m 26s,"26,720","13,890","11,948",0,290,0,0,2,0,0,"387,061",96.7%,23m 11s,0,0,8,437,5,6,8,12
13453431843601853352,yummkpop#1347,4,3,1,1.33,"2,522","2,750",203.70,0,0,1,15,13m 30s,"11,117","2,750","8,242",0,10,0,0,2,0,2,"260,947",88.8%,12m 18s,0,0,1,595,1,1,3,2
8927636214016453973,yummkpop#1347,2,2,0,1.00,810,"2,675",315.32,0,0,,32,08m 29s,"7,627","3,275","4,322",0,30,0,0,,1,0,"350,776",95.2%,07m 19s,0,0,1,336,2,1,1,8
3497730070697968140,yummkpop#1347,6,2,3,3.00,"2,420","9,025",520.67,0,1,,18,17m 20s,"18,870","9,525","8,545",0,300,0,0,2,1,0,"447,851",98.7%,16m 05s,0,0,5,707,1,3,5,8
2059227658988340604,yummkpop#1347,7,3,1,2.33,"3,809","5,625",263.47,0,2,,11,21m 21s,"19,682","8,465","10,553",0,320,0,0,1,1,1,"472,372",91.7%,20m 19s,0,0,2,707,4,6,7,6
10212128878315898499,yummkpop#1347,9,2,2,4.50,"3,435","12,575",462.60,0,1,2,2,27m 11s,"30,515","15,495","12,879",0,310,0,0,4,1,0,"426,943",96.9%,25m 18s,0,0,6,845,4,5,7,9
16989541541350840783,yummkpop#1347,2,3,0,0.67,"1,138","2,900",203.27,0,0,,21,14m 16s,"11,834","4,320","7,404",0,0,0,0,,0,2,"312,793",67.9%,13m 04s,0,0,1,455,1,3,2,9
5092704976410121218,yummkpop#1347,6,3,0,2.00,"1,769","6,750",269.82,0,2,2,3,25m 01s,"24,214","10,175","12,519",0,375,0,0,2,0,2,"557,958",84.1%,23m 46s,0,0,3,673,5,4,6,5
13873556314621812488,yummkpop#1347,0,1,3,0.00,114,925,93.12,0,0,1,30,09m 56s,"5,979",925,"5,054",0,0,0,0,,0,0,"313,843",93.5%,08m 36s,0,0,,240,,,0,8
