game_id,gamer_id,kills,deaths,assists,kd,damage,score,score_per_min,wall_bangs,headshots,reviver,team_placement,time_played,total_xp,score_xp,match_xp,challenge_xp,medal_xp,bonus_xp,misc_xp,team_wiped,gulag_kills,gulag_deaths,distance_traveled,percent_time_moving,team_survival,executions,nearmisses,kiosk_buy,damage_taken,mission_pickup_tablet,last_stand_kill,longest_streak,cache_open
13879736317583612718,yummkpop#1347,9,2,1,4.50,"2,448","4,925",316.38,0,2,4,14,15m 34s,"14,383","5,925","8,098",0,360,0,0,1,0,1,"459,667",89.7%,14m 26s,0,0,1,265,3,6,7,5
17936720697837612700,yummkpop#1347,7,2,2,3.50,"1,636","8,600",645.81,0,2,,16,13m 19s,"17,053","9,800","7,136",0,65,0,0,2,1,0,"303,828",91.4%,11m 56s,0,0,5,921,2,2,4,4
18409220596838858383,yummkpop#1347,3,3,0,1.00,951,"2,150",205.74,0,2,,24,10m 27s,"7,692","2,450","5,157",0,85,0,0,1,0,2,"398,162",73.3%,09m 07s,0,0,1,532,1,2,2,
14884971557010714661,yummkpop#1347,6,0,1,6.00,"2,773","9,050",325.15,0,0,,1,27m 50s,"25,567","11,490","13,160",0,315,0,0,1,0,0,"498,501",96.2%,26m 30s,0,0,6,"4,294,967,257",5,5,6,13
17598370770509513912,yummkpop#1347,3,2,0,1.50,"1,223","3,675",469.15,0,1,,32,07m 50s,"7,317","4,375","2,892",0,50,0,0,,0,1,"222,291",84.6%,06m 43s,0,0,2,387,1,3,3,1
8080349017543406698,yummkpop#1347,4,2,0,2.00,"2,160","6,025",502.08,0,2,1,25,12m 00s,"11,784","6,525","5,172",0,30,0,0,,1,0,"272,867",91.8%,10m 48s,0,0,3,661,1,5,4,7
16355085095961927714,yummkpop#1347,10,2,3,5.00,"3,463","9,700",425.75,0,1,1,6,22m 47s,"25,229","12,440","11,403",0,865,0,0,3,0,1,"421,803",92.3%,21m 17s,0,0,5,424,5,6,10,5
696916498842650050,yummkpop#1347,3,2,0,1.50,"1,107","10,350",529.86,0,0,1,7,19m 32s,"23,892","13,110","10,462",0,20,0,0,1,1,0,"481,992",95.5%,18m 04s,0,0,7,400,3,2,4,11
5560916811748953461,yummkpop#1347,1,2,0,0.50,237,450,59.47,0,0,,30,07m 34s,"4,103",750,"3,353",0,0,0,0,,1,0,"222,370",62.7%,06m 16s,0,0,,253,2,,1,
6269943296564155979,yummkpop#1347,8,2,1,4.00,"4,850","10,850",404.10,0,2,3,5,26m 51s,"28,550","13,420","12,601",0,300,0,0,1,0,1,"513,414",93.6%,25m 35s,0,0,5,"1,029",4,6,5,13
12671995038493568809,yummkpop#1347,5,2,2,2.50,"2,049","6,750",658.54,0,2,1,30,10m 15s,"11,038","7,400","3,573",0,50,0,0,1,1,0,"284,910",91.4%,08m 49s,0,0,3,504,2,4,3,5
16190990030985464430,yummkpop#1347,4,2,1,2.00,"1,933","3,525",241.16,0,1,,22,14m 37s,"10,792","4,270","6,487",0,35,0,0,1,0,2,"366,912",67.2%,13m 12s,0,0,1,393,3,3,4,5
5766657659504091454,yummkpop#1347,1,0,1,1.00,"1,032","1,400",291.67,0,0,,11,04m 48s,"4,365","2,675","1,680",0,10,0,0,,0,0,"84,542",96.1%,03m 28s,0,0,,137,1,4,4,1
