game_id,gamer_id,kills,deaths,assists,kd,damage,score,score_per_min,wall_bangs,headshots,reviver,team_placement,time_played,total_xp,score_xp,match_xp,challenge_xp,medal_xp,bonus_xp,misc_xp,team_wiped,gulag_kills,gulag_deaths,distance_traveled,percent_time_moving,team_survival,executions,nearmisses,kiosk_buy,damage_taken,mission_pickup_tablet,last_stand_kill,longest_streak,cache_open
15430405583137169677,zeroserker#1337,4,2,1,2.00,"1,304","3,625",288.84,0,1,,20,12m 33s,"10,875","4,625","6,205",0,45,0,0,1,0,1,"313,824",86.3%,11m 11s,0,0,2,286,1,3,4,2
15801747255814333333,zeroserker#1337,10,3,4,3.33,"4,651","7,100",255.24,0,2,3,3,27m 49s,"21,838","7,400","11,989",0,325,0,0,1,0,2,"370,522",91.7%,26m 12s,0,0,3,"1,326",1,8,8,3
17973549797241445447,zeroserker#1337,7,1,2,7.00,"2,960","5,750",251.46,0,3,2,9,22m 52s,"18,309","6,050","10,642",0,905,0,0,3,0,0,"536,736",97.0%,21m 15s,0,0,1,365,2,9,11,3
7031721394052935715,zeroserker#1337,3,2,1,1.50,913,"5,575",265.06,0,0,1,9,21m 02s,"17,639","6,800","10,617",0,30,0,0,1,1,0,"437,472",89.9%,19m 32s,0,0,2,491,4,2,3,7
11698300319115607519,zeroserker#1337,1,2,0,0.50,924,"3,125",194.91,0,0,1,16,16m 02s,"12,872","5,025","7,787",0,10,0,0,,1,0,"560,702",96.6%,14m 43s,0,0,1,860,3,3,3,7
17182078833479220539,zeroserker#1337,2,3,4,0.67,"2,071","5,150",197.70,0,0,1,3,26m 03s,"20,536","7,590","12,597",0,0,0,0,1,0,2,"394,275",74.7%,24m 46s,0,0,4,575,4,2,2,6
15925514889536635669,zeroserker#1337,2,2,5,1.00,"1,646","5,050",212.48,0,0,1,8,23m 46s,"17,283","6,050","11,139",0,0,0,0,,1,0,"447,242",79.2%,22m 34s,0,0,4,953,2,1,2,8
573270288278313393,zeroserker#1337,3,3,1,1.00,959,"2,925",223.00,0,0,1,26,13m 07s,"8,750","3,425","5,208",0,10,0,0,1,0,2,"274,032",93.0%,11m 46s,0,0,2,637,2,2,2,2
7068172527233308540,zeroserker#1337,5,3,0,1.67,"2,001","11,775",439.64,0,3,1,2,26m 47s,"30,722","15,675","12,920",0,290,0,0,2,0,2,"444,926",83.1%,25m 20s,0,0,7,713,5,3,5,5
11069810420960945159,zeroserker#1337,1,2,1,0.50,910,"7,775",307.51,0,0,1,8,25m 17s,"21,094","9,235","11,427",0,20,0,0,,1,0,"422,783",96.6%,23m 48s,0,0,4,"1,020",5,3,4,13
16641452119425625379,zeroserker#1337,0,2,0,0.00,406,"2,125",237.43,0,0,1,28,08m 57s,"6,559","2,625","3,889",0,45,0,0,,0,1,"337,049",95.7%,07m 45s,0,0,1,407,1,1,1,8
8023509551043109062,zeroserker#1337,6,2,2,3.00,"2,593","6,750",248.77,0,0,3,2,27m 08s,"24,957","9,190","13,412",0,330,0,0,2,1,0,"629,113",95.9%,25m 43s,0,0,2,860,4,3,6,7
9513348898390230932,zeroserker#1337,11,2,4,5.50,"2,671","9,350",442.43,0,3,2,7,21m 08s,"25,883","13,050","10,852",0,850,0,0,4,1,0,"380,459",96.3%,19m 44s,0,0,4,718,3,6,10,6
