game_id,gamer_id,kills,deaths,assists,kd,damage,score,score_per_min,wall_bangs,headshots,reviver,team_placement,time_played,total_xp,score_xp,match_xp,challenge_xp,medal_xp,bonus_xp,misc_xp,team_wiped,gulag_kills,gulag_deaths,distance_traveled,percent_time_moving,team_survival,executions,nearmisses,kiosk_buy,damage_taken,mission_pickup_tablet,last_stand_kill,longest_streak,cache_open
1349970590346072440,yummkpop#1347,4,4,3,1.00,"2,893","6,250",243.82,0,0,1,7,25m 38s,"22,489","9,250","11,917",0,305,0,0,1,0,3,"330,226",59.1%,24m 17s,0,0,2,793,3,4,5,5
5073391800759570290,yummkpop#1347,0,2,0,0.00,256,825,80.23,0,0,,25,10m 17s,"5,553",825,"4,728",0,0,0,0,,0,1,"296,356",97.0%,08m 54s,0,0,,284,1,,0,7
1506613879283310283,yummkpop#1347,5,4,1,1.25,"2,325","7,225",285.76,0,0,1,6,25m 17s,"22,854","10,765","11,650",0,25,0,0,,0,3,"393,242",90.2%,23m 57s,0,0,5,969,5,4,2,7
5763528002224044371,yummkpop#1347,5,2,1,2.50,"2,032","1,950",197.97,0,2,3,24,09m 51s,"8,502","3,650","4,812",0,40,0,0,1,1,0,"253,436",92.1%,08m 27s,0,0,,831,3,2,2,2
1278303422428320224,yummkpop#1347,4,1,3,4.00,"2,795","6,350",229.52,0,0,2,1,27m 40s,"21,873","6,850","13,055",0,270,0,0,1,1,0,"509,653",97.0%,26m 12s,0,0,2,399,2,3,6,11
4196406253400131934,yummkpop#1347,3,2,2,1.50,"1,827","2,250",146.26,0,0,,20,15m 23s,"10,629","2,750","7,754",0,0,0,0,2,1,0,"361,922",91.3%,13m 56s,0,0,,560,2,1,3,6
2796623059658401031,yummkpop#1347,6,2,0,3.00,"2,810","6,950",536.68,0,1,1,23,12m 57s,"15,628","8,250","6,919",0,300,0,0,3,0,1,"278,105",99.3%,11m 37s,0,0,4,771,2,4,6,5
8261152931717022901,yummkpop#1347,1,2,0,0.50,134,650,93.75,0,1,,42,06m 56s,"3,779","1,150","2,619",0,10,0,0,,1,0,"277,478",69.9%,05m 37s,0,0,,477,1,,1,3
1887568437778101221,yummkpop#1347,3,2,0,1.50,"1,122","2,100",219.90,0,0,,33,09m 33s,"7,788","2,900","4,818",0,70,0,0,,1,0,"299,777",87.1%,08m 12s,0,0,1,475,1,2,1,2
13879736317583612718,yummkpop#1347,9,2,1,4.50,"2,448","4,925",316.38,0,2,4,14,15m 34s,"14,383","5,925","8,098",0,360,0,0,1,0,1,"459,667",89.7%,14m 26s,0,0,1,265,3,6,7,5
17936720697837612700,yummkpop#1347,7,2,2,3.50,"1,636","8,600",645.81,0,2,,16,13m 19s,"17,053","9,800","7,136",0,65,0,0,2,1,0,"303,828",91.4%,11m 56s,0,0,5,921,2,2,4,4
18409220596838858383,yummkpop#1347,3,3,0,1.00,951,"2,150",205.74,0,2,,24,10m 27s,"7,692","2,450","5,157",0,85,0,0,1,0,2,"398,162",73.3%,09m 07s,0,0,1,532,1,2,2,
14884971557010714661,yummkpop#1347,6,0,1,6.00,"2,773","9,050",325.15,0,0,,1,27m 50s,"25,567","11,490","13,160",0,315,0,0,1,0,0,"498,501",96.2%,26m 30s,0,0,6,"4,294,967,257",5,5,6,13
17598370770509513912,yummkpop#1347,3,2,0,1.50,"1,223","3,675",469.15,0,1,,32,07m 50s,"7,317","4,375","2,892",0,50,0,0,,0,1,"222,291",84.6%,06m 43s,0,0,2,387,1,3,3,1
8080349017543406698,yummkpop#1347,4,2,0,2.00,"2,160","6,025",502.08,0,2,1,25,12m 00s,"11,784","6,525","5,172",0,30,0,0,,1,0,"272,867",91.8%,10m 48s,0,0,3,661,1,5,4,7
16355085095961927714,yummkpop#1347,10,2,3,5.00,"3,463","9,700",425.75,0,1,1,6,22m 47s,"25,229","12,440","11,403",0,865,0,0,3,0,1,"421,803",92.3%,21m 17s,0,0,5,424,5,6,10,5
