game_id,game_date,gamer_id,game_type,game_time,placement,kills,cache_open,damage,damage_per_min
15430405583137169677,Matches Today,zeroserker#1337,BR Quads,03:55 AM,20th,4,2,"1,304",103.90
15801747255814333333,Matches Today,zeroserker#1337,BR Quads,03:26 AM,3rd,10,3,"4,651",167.20
17973549797241445447,Matches Today,zeroserker#1337,BR Quads,03:00 AM,9th,7,3,"2,960",129.45
7031721394052935715,Matches Today,zeroserker#1337,BR Quads,02:37 AM,9th,3,7,913,43.41
11698300319115607519,Dec 23,zeroserker#1337,BR Quads,04:50 AM,16th,1,7,924,57.63
17182078833479220539,Dec 23,zeroserker#1337,BR Quads,04:22 AM,3rd,2,6,"2,071",79.50
15925514889536635669,Dec 23,zeroserker#1337,BR Quads,03:57 AM,8th,2,8,"1,646",69.26
573270288278313393,Dec 23,zeroserker#1337,BR Quads,03:43 AM,26th,3,2,959,73.11
7068172527233308540,Dec 23,zeroserker#1337,BR Quads,01:34 AM,2nd,5,5,"2,001",74.71
11069810420960945159,Dec 23,zeroserker#1337,BR Quads,01:07 AM,8th,1,13,910,35.99
16641452119425625379,Dec 23,zeroserker#1337,BR Quads,12:57 AM,28th,0,8,406,45.36
8023509551043109062,Dec 23,zeroserker#1337,BR Trios,12:28 AM,2nd,6,7,"2,593",95.57
9513348898390230932,Dec 23,zeroserker#1337,BR Trios,12:05 AM,7th,11,6,"2,671",126.39
