game_id,game_date,gamer_id,game_type,game_time,placement,kills,cache_open,damage,damage_per_min
2963149074730751583,Dec 02,gs25#11901,BR Quads,11:53 PM,16th,8,9,"3,240",146.72
13209731896698053515,Dec 02,gs25#11901,BR Quads,11:31 PM,8th,4,9,"2,493",113.49
14268503690998318796,Dec 02,gs25#11901,BR Quads,10:58 PM,6th,8,17,"3,384",131.16
9669405621238347907,Dec 02,gs25#11901,BR Quads,07:46 PM,9th,11,9,"4,529",204.93
9658649716772783504,Dec 02,gs25#11901,BR Quads,07:37 PM,28th,3,2,"1,045",123.18
6282365242087640893,Dec 02,gs25#11901,BR Quads,07:10 PM,2nd,10,5,"4,284",165.51
10762308631311812145,Dec 02,gs25#11901,BR Trios,06:59 PM,32nd,3,3,"1,409",145.51
4744001803815052072,Dec 02,gs25#11901,BR Quads,06:31 PM,3rd,2,10,"2,701",106.13
1664135678754719772,Dec 02,gs25#11901,BR Quads,06:06 PM,7th,1,10,"1,565",72.90
4751334300655647111,Dec 02,gs25#11901,BR Quads,05:41 PM,9th,3,4,"2,521",104.32
13368982060601015834,Dec 02,gs25#11901,BR Quads,05:18 PM,12th,7,6,"3,181",143.83
11834300067088971081,Dec 01,gs25#11901,BR Quads,10:57 PM,6th,1,14,"1,061",42.70
5268302793416117289,Dec 01,gs25#11901,BR Quads,10:44 PM,23rd,2,4,"1,368",110.32
11202996407889354185,Dec 01,gs25#11901,BR Quads,10:29 PM,19th,4,3,"1,728",125.52
