game_id,gamer_id,game_date,game_time,kills,deaths,assists,kd,damage,score,score_per_min,wall_bangs,headshots,reviver,team_placement,time_played,total_xp,score_xp,match_xp,challenge_xp,medal_xp,bonus_xp,misc_xp,team_wiped,gulag_kills,gulag_deaths,distance_traveled,percent_time_moving,team_survival,executions,nearmisses,kiosk_buy,damage_taken,mission_pickup_tablet,last_stand_kill,longest_streak,cache_open
5749738534676466507,gs25#11901,2020-08-19,3:04:00 PM,1,2,0,0.50,679,"5,250",420.00,0,0,,20,12m 30s,"13,402","6,170","7,222",0,10,0,0,1,0,1,"355,481",83.9%,11m 40s,0,0,5,384,1,,1,6
17225222061192370153,gs25#11901,2020-08-19,2:55:52 PM,0,2,0,0.00,231,0,0.00,0,0,,51,04m 07s,923,100,813,0,10,0,0,,0,1,"182,262",71.9%,02m 52s,0,0,,471,,,0,
185930133552680079,gs25#11901,2020-08-19,2:30:39 PM,6,2,0,3.00,"1,578","3,750",206.61,0,0,2,11,18m 09s,"15,331","5,450","9,774",0,45,0,0,2,1,0,"364,686",81.1%,16m 44s,0,0,1,708,3,1,3,4
16612049118592201819,gs25#11901,2020-08-17,11:11:44 PM,4,1,0,4.00,"2,657","5,725",202.30,0,1,3,3,28m 18s,"20,668","6,225","12,903",0,280,0,0,2,0,0,"257,576",97.5%,26m 04s,0,0,3,"1,015",3,4,5,7
4989682221071056907,gs25#11901,2020-08-17,10:42:30 PM,10,2,0,5.00,"4,194","9,600",342.65,0,3,1,1,28m 01s,"29,577","12,720","13,161",0,920,0,0,4,1,1,"441,766",86.0%,26m 28s,0,0,4,874,3,5,10,6
10910800995187449254,gs25#11901,2020-08-17,10:37:41 PM,1,1,0,1.00,118,550,140.43,0,0,,37,03m 55s,"1,543",650,893,0,0,0,0,,1,0,"186,661",97.7%,02m 13s,0,0,,272,1,,1,2
17178160169281545453,gs25#11901,2020-08-17,10:31:46 PM,1,2,0,0.50,265,525,119.32,0,0,,49,04m 24s,"1,928",725,"1,193",0,10,0,0,1,0,1,"242,720",71.4%,03m 15s,0,0,,317,,1,1,
