profile_id,profile_date,gamer_id,playtime,games,level,level_rank,wins,wins_rank,kd,kd_rank,dmg_per_game,top5,top5_rank,top10,top10_rank,top25,top25_rank,kills,deaths,downs,avg_life,avg_life_rank,score,score_per_min,score_per_min_rank,score_per_game,cash,contracts,contracts_rank,win_perc,win_perc_rank
20201221_zeroserker_1337,2020-12-21,zeroserker#1337,27D 01H 34M Play Time,"2,155 Matches",Level 155,(Top 28%),146,Top 1.2%,1.23,Top 22%,"1,098",509,Top 1%,891,0,"1,664",Top 1.1%,"6,718","5,456","6,444",07m 08s,0,"9,683,134",248.45,Top 8%,"4,493.33",249,"3,239",0,6.8%,Top 7%
