profile_id,profile_date,gamer_id,playtime,games,level,level_rank,wins,wins_rank,kd,kd_rank,dmg_per_game,top5,top5_rank,top10,top10_rank,top25,top25_rank,kills,deaths,downs,avg_life,avg_life_rank,score,score_per_min,score_per_min_rank,score_per_game,cash,contracts,contracts_rank,win_perc,win_perc_rank
20201228_gs25_11901,2020-12-28,gs25#11901,20D 22H 05M Play Time,"1,645 Matches",Level 155,(Top 29%),130,Top 1.5%,1.33,Top 17%,"1,473",413,Top 1.9%,700,Top 2%,"1,297",Top 2.7%,"5,735","4,328","5,720",06m 57s,0,"6,994,073",232.17,Top 11%,"4,251.72",120,"2,501",Top 2.8%,7.9%,Top 4.7%
