profile_id,profile_date,gamer_id,playtime,games,level,level_rank,wins,wins_rank,kd,kd_rank,dmg_per_game,top5,top5_rank,top10,top10_rank,top25,top25_rank,kills,deaths,downs,avg_life,avg_life_rank,score,score_per_min,score_per_min_rank,score_per_game,cash,contracts,contracts_rank,win_perc,win_perc_rank
20201225_yummkpop_1347,2020-12-25,yummkpop#1347,24D 00H 12M Play Time,"1,991 Matches",Level 155,(Top 29%),149,Top 1.1%,2.42,Top 1.5%,"2,046",497,Top 1.1%,833,Top 1.1%,"1,507",Top 1.6%,"10,314","4,257","10,881",08m 07s,0,"11,047,617",319.55,Top 1.4%,"5,548.78",0,"2,816",Top 2%,7.5%,Top 6%
