profile_id,profile_date,gamer_id,playtime,games,level,level_rank,wins,wins_rank,kd,kd_rank,dmg_per_game,top5,top5_rank,top10,top10_rank,top25,top25_rank,kills,deaths,downs,avg_life,avg_life_rank,score,score_per_min,score_per_min_rank,score_per_game,cash,contracts,contracts_rank,win_perc,win_perc_rank
20201217_yummkpop_1347,2020-12-17,yummkpop#1347,23D 14H 19M Play Time,"1,957 Matches",Level 155,(Top 28%),146,Top 1.2%,2.41,Top 1.5%,"2,134",489,Top 1.1%,818,Top 1.2%,"1,484",Top 1.7%,"10,101","4,183","10,654",08m 07s,0,"10,816,092",318.32,Top 1.5%,"5,526.87",0,"2,762",Top 2.1%,7.5%,Top 6%
