profile_id,profile_date,gamer_id,playtime,games,level,level_rank,wins,wins_rank,kd,kd_rank,dmg_per_game,top5,top5_rank,top10,top10_rank,top25,top25_rank,kills,deaths,downs,avg_life,avg_life_rank,score,score_per_min,score_per_min_rank,score_per_game,cash,contracts,contracts_rank,win_perc,win_perc_rank
20201216_gs25_11901,2020-12-16,gs25#11901,19D 20H 06M Play Time,"1,553 Matches",Level 155,(Top 28%),122,Top 1.8%,1.31,Top 18%,"1,393",391,Top 2.2%,663,Top 2.4%,"1,231",Top 3.2%,"5,349","4,077","5,317",07m 00s,0,"6,575,073",230.17,Top 11%,"4,233.79",120,"2,339",Top 3.5%,7.9%,Top 4.8%
