profile_id,profile_date,gamer_id,playtime,games,level,level_rank,wins,wins_rank,kd,kd_rank,dmg_per_game,top5,top5_rank,top10,top10_rank,top25,top25_rank,kills,deaths,downs,avg_life,avg_life_rank,score,score_per_min,score_per_min_rank,score_per_game,cash,contracts,contracts_rank,win_perc,win_perc_rank
20201203_cozy_11349,2020-12-03,cozy#11349,11D 03H 57M Play Time,886 Matches,Level 115,(Bottom 42%),18,Top 31%,1.05,Top 39%,964,119,Top 21%,249,Top 19%,613,Top 16%,"2,589","2,465","2,203",06m 31s,0,"2,931,685",182.35,Top 31%,"3,308.90",16,"1,034",Top 19%,2.0%,Bottom 48%
