profile_id,profile_date,gamer_id,playtime,games,level,level_rank,wins,wins_rank,kd,kd_rank,dmg_per_game,top5,top5_rank,top10,top10_rank,top25,top25_rank,kills,deaths,downs,avg_life,avg_life_rank,score,score_per_min,score_per_min_rank,score_per_game,cash,contracts,contracts_rank,win_perc,win_perc_rank
20201216_zeroserker_1337,2020-12-16,zeroserker#1337,26D 15H 16M Play Time,"2,120 Matches",Level 155,(Top 28%),142,Top 1.3%,1.24,Top 22%,"1,019",501,Top 1.1%,877,Top 0.9%,"1,639",Top 1.1%,"6,616","5,352","6,338",07m 10s,0,"9,493,934",247.52,Top 8%,"4,478.27",236,"3,176",Top 1.3%,6.7%,Top 7%
