profile_id,profile_date,gamer_id,playtime,games,level,level_rank,wins,wins_rank,kd,kd_rank,dmg_per_game,top5,top5_rank,top10,top10_rank,top25,top25_rank,kills,deaths,downs,avg_life,avg_life_rank,score,score_per_min,score_per_min_rank,score_per_game,cash,contracts,contracts_rank,win_perc,win_perc_rank
20201220_gs25_11901,2020-12-20,gs25#11901,20D 03H 46M Play Time,"1,573 Matches",Level 155,(Top 28%),126,Top 1.6%,1.32,Top 18%,"1,549",398,0,675,Top 2.3%,"1,251",Top 3%,"5,463","4,138","5,450",07m 00s,0,"6,699,548",230.81,Top 11%,"4,259.09",120,"2,378",Top 3.3%,8.0%,Top 4.6%
