profile_id,profile_date,gamer_id,playtime,games,level,level_rank,wins,wins_rank,kd,kd_rank,dmg_per_game,top5,top5_rank,top10,top10_rank,top25,top25_rank,kills,deaths,downs,avg_life,avg_life_rank,score,score_per_min,score_per_min_rank,score_per_game,cash,contracts,contracts_rank,win_perc,win_perc_rank
20201203_gs25_11901,2020-12-03,gs25#11901,18D 10H 46M Play Time,"1,432 Matches",Level 155,(Top 26%),110,Top 2.3%,1.31,Top 19%,"1,917",364,Top 2.7%,618,Top 3%,"1,149",Top 3.9%,"4,897","3,751","4,878",07m 04s,0,"6,048,523",227.68,Top 13%,"4,223.83",120,"2,173",Top 4.3%,7.7%,Top 6%
