profile_id,profile_date,gamer_id,playtime,games,level,level_rank,wins,wins_rank,kd,kd_rank,dmg_per_game,top5,top5_rank,top10,top10_rank,top25,top25_rank,kills,deaths,downs,avg_life,avg_life_rank,score,score_per_min,score_per_min_rank,score_per_game,cash,contracts,contracts_rank,win_perc,win_perc_rank
20201203_bigby93_1374,2020-12-03,bigby93#1374,26D 00H 02M Play Time,"2,138 Matches",Level 155,(Top 26%),119,Top 1.9%,1.28,Top 21%,"1,231",429,Top 1.7%,735,Top 1.7%,"1,429",Top 1.9%,"7,543","5,906","6,166",06m 20s,0,"10,232,005",273.28,Top 4.4%,"4,785.78",0,"3,474",Top 1%,5.6%,Top 11%
