profile_id,profile_date,gamer_id,playtime,games,level,level_rank,wins,wins_rank,kd,kd_rank,dmg_per_game,top5,top5_rank,top10,top10_rank,top25,top25_rank,kills,deaths,downs,avg_life,avg_life_rank,score,score_per_min,score_per_min_rank,score_per_game,cash,contracts,contracts_rank,win_perc,win_perc_rank
20200818_gs25_11901,2020-08-18,gs25#11901,11D 08H 08M Play Time,834 Matches,Level 129,(Top 46%),54,Top 7%,1.19,Top 40%,"1,320",215,Top 6%,381,Top 4.7%,705,Top 6%,"2,754","2,310","2,687",07m 04s,Top 39%,"3,409,393",208.81,Top 25%,"4,088.00",0,"1,273",Top 7%,6.5%,Top 16%
