profile_id,profile_date,gamer_id,playtime,games,level,level_rank,wins,wins_rank,kd,kd_rank,dmg_per_game,top5,top5_rank,top10,top10_rank,top25,top25_rank,kills,deaths,downs,avg_life,avg_life_rank,score,score_per_min,score_per_min_rank,score_per_game,cash,contracts,contracts_rank,win_perc,win_perc_rank
20200817_gs25_11901,2020-08-17,gs25#11901,11D 06H 46M Play Time,830 Matches,Level 127,(Top 48%),53,Top 7%,1.19,Top 40%,"1,305",212,Top 6%,378,Top 4.8%,702,Top 6%,"2,734","2,301","2,664",07m 03s,Top 39%,"3,389,218",208.62,Top 25%,"4,083.40",0,"1,270",Top 7%,6.4%,Top 17%
