profile_id,profile_date,gamer_id,playtime,games,level,level_rank,wins,wins_rank,kd,kd_rank,dmg_per_game,top5,top5_rank,top10,top10_rank,top25,top25_rank,kills,deaths,downs,avg_life,avg_life_rank,score,score_per_min,score_per_min_rank,score_per_game,cash,contracts,contracts_rank,win_perc,win_perc_rank
20200815_gs25_11901,2020-08-15,gs25#11901,10D 23H 22M Play Time,803 Matches,Level 120,(Bottom 49%),51,Top 8%,1.18,Top 41%,"1,252",208,Top 6%,366,Top 6%,684,Top 6%,"2,642","2,238","2,568",07m 03s,Top 39%,"3,286,293",207.97,Top 25%,"4,092.52",0,"1,235",Top 7%,6.3%,Top 17%
